2025-01-21 00:44:08.667 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest], using DelegatingSmartContextLoader
2025-01-27 15:06:51.291 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: no resource found for suffixes {-context.xml}.
2025-01-27 15:06:51.293 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: SurveyResponseControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-01-27 15:06:51.370 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-01-27 15:06:51.392 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@33065d67, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@712625fd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7bba5817, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@742ff096, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@75437611, org.springframework.test.context.support.DirtiesContextTestExecutionListener@350aac89, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1c5920df, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@17f9d882, org.springframework.test.context.event.EventPublishingTestExecutionListener@79e4c792, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@196a42c3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4c60d6e9, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@15043a2f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4a83a74a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1349883, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4b29d1d2]
2025-01-27 15:08:59.599 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest], using DelegatingSmartContextLoader
2025-01-27 15:08:59.607 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: no resource found for suffixes {-context.xml}.
2025-01-27 15:08:59.609 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: SurveyResponseControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-01-27 15:08:59.685 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-01-27 15:08:59.708 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@33065d67, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@712625fd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7bba5817, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@742ff096, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@75437611, org.springframework.test.context.support.DirtiesContextTestExecutionListener@350aac89, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1c5920df, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@17f9d882, org.springframework.test.context.event.EventPublishingTestExecutionListener@79e4c792, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@196a42c3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4c60d6e9, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@15043a2f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4a83a74a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1349883, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4b29d1d2]
2025-01-27 15:10:02.849 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest], using DelegatingSmartContextLoader
2025-01-27 15:10:02.857 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: no resource found for suffixes {-context.xml}.
2025-01-27 15:10:02.859 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: SurveyResponseControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-01-27 15:10:02.929 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-01-27 15:10:02.948 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@33065d67, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@712625fd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7bba5817, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@742ff096, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@75437611, org.springframework.test.context.support.DirtiesContextTestExecutionListener@350aac89, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1c5920df, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@17f9d882, org.springframework.test.context.event.EventPublishingTestExecutionListener@79e4c792, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@196a42c3, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4c60d6e9, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@15043a2f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4a83a74a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1349883, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4b29d1d2]
2025-01-27 15:12:47.577 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest], using DelegatingSmartContextLoader
2025-01-27 15:12:47.586 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: no resource found for suffixes {-context.xml}.
2025-01-27 15:12:47.587 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: SurveyResponseControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-01-27 15:12:47.664 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
